iter,proj_loss_train,proj_psnr_val,global_psnr,voxel_mean,voxel_std,voxel_p1,voxel_p50,voxel_p99,num_gaussians,density_mean,density_std,scale_mean,scale_std,densify_added,prune_removed,proj_minus_voxel_psnr,gaussian_delta
11000,0.0011940877884626,50.4238216540496,12.959084491576071,0.2613807916641235,0.1661324203014373,0.0689643695950508,0.1871385872364044,0.7016215920448303,109003,0.0348213985562324,0.0284630097448825,0.0418188981711864,0.0287477560341358,70,0,37.464737162473526,70
11100,0.0013478007167577,50.03417764452844,12.95536511105616,0.261277973651886,0.1662144809961319,0.0679841116070747,0.1871394217014312,0.7014650106430054,109086,0.0348567366600036,0.0285261292010545,0.0418257601559162,0.0288081616163253,85,2,37.07881253347228,83
11200,0.0012804467696696,50.43209563708658,12.95536511105616,0.2613511681556701,0.1662815660238266,0.0677603408694267,0.1873087286949157,0.7017953395843506,109177,0.0349050909280777,0.0286310315132141,0.0418439805507659,0.0288855377584695,93,2,37.47673052603042,91
11300,0.0013562005478888,50.127287008587984,12.961484792635211,0.2612790763378143,0.1661393046379089,0.068125419318676,0.1871629059314727,0.7009719610214233,109257,0.0349374264478683,0.0287063512951135,0.0418598018586635,0.0289611667394638,82,2,37.16580221595277,80
11400,0.0011882578255608,50.229580474855,12.95979990096578,0.2614195346832275,0.1662334650754928,0.0680587142705917,0.1872674822807312,0.7024151682853699,109348,0.0349853709340095,0.0288019925355911,0.0418824963271617,0.0290382225066423,91,0,37.26978057388922,91
11500,0.001206551445648,50.39749867627785,12.954845623067566,0.2612652778625488,0.1662539988756179,0.0681321769952774,0.1871045231819152,0.7019644379615784,109422,0.0350168906152248,0.028887266293168,0.041896678507328,0.0291160773485898,76,2,37.44265305321028,74
11600,0.0012429238995537,50.04440183534514,12.95722120670645,0.2613632082939148,0.1662675738334655,0.0680657103657722,0.1871963739395141,0.7007708549499512,109483,0.0350759588181972,0.0289904717355966,0.041907612234354,0.0291688982397317,64,3,37.08718062863869,61
11700,0.0013186926953494,50.25387721096523,12.953675884399198,0.2613778710365295,0.1663815975189209,0.0681303739547729,0.1871233880519867,0.702041745185852,109568,0.035111166536808,0.0290595795959234,0.0419191271066665,0.0292330291122198,85,0,37.30020132656603,85
11800,0.0012547492515295,49.91116546194491,12.963349908033024,0.2613937556743622,0.1660600751638412,0.0679515972733497,0.1874451637268066,0.7010459899902344,109654,0.0351568944752216,0.0291783455759286,0.0419411174952983,0.0293164774775505,89,3,36.94781555391189,86
11900,0.0011135812383145,50.21123428974903,12.961736286869334,0.2613170742988586,0.1660114526748657,0.0676938965916633,0.1873732656240463,0.7002339363098145,109725,0.0351953022181987,0.0292600486427545,0.0419523082673549,0.0293871965259313,73,2,37.2494980028797,71
12000,0.0015482100425288,49.8760646658537,12.957763996132242,0.2613144516944885,0.1661330908536911,0.0678190067410469,0.1872576773166656,0.7006093263626099,109811,0.0352260991930961,0.0293186381459236,0.0419661961495876,0.0294545833021402,88,2,36.918300669721454,86
12100,0.0010727841872721,50.47394022516468,12.95687440681613,0.2613406777381897,0.166219025850296,0.0678988397121429,0.1872435510158538,0.7015796899795532,109894,0.0352711789309978,0.0294057633727788,0.0419799238443374,0.0295103900134563,85,2,37.517065818348556,83
12200,0.0011005781125277,50.1642447954488,12.959497668496365,0.2613629996776581,0.1661745905876159,0.0678385272622108,0.1873347163200378,0.7006072998046875,109963,0.0353154949843883,0.0294717289507389,0.0419968850910663,0.0295870974659919,70,1,37.20474712695244,69
12300,0.001140805077739,50.37029593486413,12.953339906305247,0.2613189220428467,0.1663327813148498,0.0678802281618118,0.1871805936098098,0.7016459703445435,110040,0.035349290817976,0.029531056061387,0.0420121327042579,0.029658542945981,77,0,37.416956028558886,77
12400,0.0012428686022758,50.5013816392276,12.95477534041214,0.2613768577575683,0.1663258075714111,0.0680915638804435,0.1872752159833908,0.7017960548400879,110127,0.0353753939270973,0.0295948479324579,0.042027223855257,0.0297260582447052,88,1,37.54660629881546,87
12500,0.0011696821311488,50.290905916732775,12.95575013455986,0.2613844275474548,0.1662735641002655,0.0677554309368133,0.1872675269842147,0.7018420696258545,110204,0.0354218631982803,0.0296856835484504,0.0420452021062374,0.0298018511384725,79,2,37.33515578217292,77
12600,0.0012074242113158,50.50798762876671,12.950585036103163,0.261389672756195,0.1664139628410339,0.0676590651273727,0.1872514188289642,0.7026568651199341,110280,0.0354506336152553,0.0297449454665184,0.0420575067400932,0.0298694092780351,76,0,37.55740259266355,76
12700,0.001099799061194,50.08900283351336,12.951111356144745,0.2613436579704284,0.1664440035820007,0.06787571310997,0.1871535331010818,0.7024980187416077,110338,0.035495601594448,0.0298523791134357,0.042073406279087,0.0299428235739469,58,0,37.13789147736862,58
12800,0.0012173429131507,50.60220488362791,12.958858092411704,0.2613357305526733,0.1662329286336898,0.0677305907011032,0.1873304694890976,0.7024883031845093,110403,0.0355397723615169,0.0299497302621603,0.0420937463641166,0.0300264861434698,65,0,37.64334679121621,65
12900,0.0011170171201229,50.37062400390352,12.955645008572496,0.2613762617111206,0.1662780493497848,0.0673110410571098,0.1873462200164795,0.7012712359428406,110493,0.0355698876082897,0.0300127398222684,0.0421096161007881,0.0300901141017675,90,0,37.414978995331026,90
13000,0.0012172122951596,50.68594973475077,12.95669286731733,0.2613530158996582,0.1662352085113525,0.067478023469448,0.1873001903295517,0.7023844718933105,110582,0.0355988964438438,0.0300838761031627,0.0421295352280139,0.0301701016724109,89,0,37.72925686743344,89
13100,0.0011176440166309,50.50632738508942,12.9592012132702,0.2613510489463806,0.1662219017744064,0.0674690082669258,0.1873150169849395,0.7015078663825989,110653,0.0356394872069358,0.0301517844200134,0.0421389527618885,0.0302266292273998,75,4,37.54712617181922,71
13200,0.0012105593923479,50.84958627428684,12.956137109585704,0.2613765299320221,0.1662739664316177,0.0676228404045105,0.1872609406709671,0.7022281289100647,110736,0.0356659106910228,0.0301984567195177,0.0421531125903129,0.0302854254841804,84,1,37.89344916470114,83
13300,0.001173807773739,50.76356248491655,12.955006638529465,0.2613343596458435,0.1662889719009399,0.0674972161650657,0.1872338354587555,0.7010875940322876,110834,0.0356936566531658,0.0302364565432071,0.0421759933233261,0.0303739607334136,100,2,37.80855584638708,98
13400,0.0010536822956055,50.41764979617539,12.954219189146343,0.2613205909729004,0.166389986872673,0.0672862082719802,0.1871853470802307,0.7025936245918274,110894,0.0357309505343437,0.0302741955965757,0.042185753583908,0.0304260980337858,62,2,37.463430607029046,60
13500,0.0012475885450839,50.35356876724316,12.954680460631472,0.2612941265106201,0.16635362803936,0.0675445199012756,0.1871807873249054,0.7025028467178345,110978,0.0357504524290561,0.0303080454468727,0.042198609560728,0.0304906032979488,86,2,37.39888830661169,84
13600,0.0011542283464223,50.55590017407228,12.958442738193725,0.2613949477672577,0.1661797761917114,0.0673994123935699,0.1873612850904464,0.7013837099075317,111044,0.0357895232737064,0.0303728431463241,0.0422187857329845,0.0305642150342464,67,1,37.59745743587855,66
13700,0.0011061441618949,51.00069247644916,12.962288281381715,0.2612555921077728,0.1661655604839325,0.0673224702477455,0.1872488856315612,0.7011930346488953,111115,0.0358181707561016,0.0304435435682535,0.0422306172549724,0.0306327193975448,72,1,38.03840419506744,71
13800,0.0011715199798345,50.44287069663668,12.954492623947376,0.2612508535385132,0.1663434356451034,0.067513383924961,0.1872110068798065,0.7018564939498901,111176,0.0358556024730205,0.0305211264640092,0.0422450378537178,0.0306989531964063,63,2,37.48837807268931,61
13900,0.0011045972350984,50.694124288302575,12.95756196057548,0.2613687515258789,0.1662313789129257,0.067541092634201,0.1873767375946045,0.7025367021560669,111257,0.0358846895396709,0.0305872336030006,0.0422696880996227,0.0307755917310714,83,2,37.73656232772709,81
14000,0.0011667774524539,50.88194952343535,12.955233475995447,0.261254221200943,0.1662827432155609,0.067353256046772,0.1872363984584808,0.7018487453460693,111314,0.0359138175845146,0.0306555107235908,0.042282685637474,0.030844198539853,61,4,37.9267160474399,57
14100,0.0011302647180855,50.89211693676162,12.957393817895298,0.2612877488136291,0.1663203090429306,0.0669967755675315,0.1871916353702545,0.7021041512489319,111375,0.0359542965888977,0.0307496655732393,0.042295403778553,0.0309008043259382,62,1,37.934723118866316,61
14200,0.0011966184247285,50.78803283215886,12.956934175882008,0.2613395452499389,0.1663426160812378,0.0672949850559234,0.1872990429401397,0.7022806406021118,111456,0.0359829775989055,0.0308209359645843,0.0423113033175468,0.0309637449681758,81,0,37.83109865627685,81
14300,0.0012304589617997,50.787385583787,12.955889134832828,0.2613383531570434,0.1663112789392471,0.0672858729958534,0.1873385608196258,0.702660858631134,111532,0.0360071994364261,0.0308869685977697,0.0423276424407959,0.0310263205319643,76,0,37.83149644895417,76
14400,0.0012166353408247,50.648605407178906,12.957250294407636,0.2612568438053131,0.1662678271532058,0.0672289729118347,0.1872777938842773,0.7015339136123657,111608,0.0360320582985878,0.0309335179626941,0.0423402190208435,0.0310888271778821,77,1,37.69135511277127,76
14500,0.0011733893770724,50.95297081963872,12.954402222452806,0.261381983757019,0.1664237976074218,0.0670637413859367,0.1872822344303131,0.7020907402038574,111687,0.0360662676393985,0.0309911184012889,0.042358823120594,0.0311613380908966,79,0,37.998568597185916,79
14600,0.0011578755220398,50.72527277474652,12.952136411043853,0.2614222764968872,0.1662918776273727,0.0673930197954177,0.1873972713947296,0.7019471526145935,111755,0.036098662763834,0.0310633685439825,0.0423762165009975,0.0312279481440782,69,1,37.77313636370267,68
14700,0.0010550835868343,50.93423501761471,12.953316912557105,0.2614412903785705,0.1663912236690521,0.0669795274734497,0.1874642670154571,0.7025092840194702,111811,0.0361429192125797,0.0311525594443082,0.0423897542059421,0.0312932655215263,59,3,37.980918105057604,56
14800,0.0011536959791556,50.98376916882011,12.95680696784177,0.2613207995891571,0.1663665622472763,0.0670251920819282,0.1873612999916076,0.7020505666732788,111878,0.0361633040010929,0.0312050078064203,0.0423974283039569,0.0313435532152652,69,2,38.02696220097834,67
14900,0.001147870440036,50.894557478193335,12.953681313916409,0.2613779306411743,0.1664319932460785,0.066823698580265,0.1873314678668975,0.7030187845230103,111942,0.0361973047256469,0.0312556475400924,0.0424127392470836,0.0314056649804115,65,1,37.94087616427693,64
15000,0.0011959827970713,50.98480997673239,12.95375636970272,0.2614516019821167,0.166470393538475,0.0672104284167289,0.1874088943004608,0.703597903251648,111942,0.036247219890356,0.0313505344092845,0.0424297042191028,0.0314709022641181,0,0,38.031053607029676,0
15100,0.0013892627321183,51.1477912135621,12.957805874931571,0.2614137530326843,0.1663611978292465,0.0669972747564315,0.1874068975448608,0.7016416192054749,111942,0.0363051891326904,0.0314523391425609,0.0424414798617363,0.03152921423316,0,0,38.18998533863053,0
15200,0.0010579160880297,50.76977874575613,12.951348205014163,0.2613569498062134,0.1664252877235412,0.0667091235518455,0.1874250173568725,0.7031232714653015,111942,0.0363492220640182,0.0315169356763362,0.0424512699246406,0.0315795689821243,0,0,37.818430540741964,0
15300,0.0011601059231907,50.96441563575883,12.953612646992807,0.261407732963562,0.1663295924663543,0.0667145550251007,0.1874143034219741,0.7022024393081665,111942,0.0363963618874549,0.0315885506570339,0.0424616262316703,0.0316269546747207,0,0,38.010802988766024,0
15400,0.0010251635685563,51.10754522794629,12.95535808189868,0.2613177001476288,0.1663964241743087,0.0665354952216148,0.1873324066400528,0.7022753953933716,111942,0.0364414080977439,0.0316776484251022,0.0424713417887687,0.0316844396293163,0,0,38.15218714604761,0
15500,0.0010372599354013,50.73106322073242,12.951757454121402,0.2613673806190491,0.1663676351308822,0.0669354125857353,0.1873899400234222,0.702086329460144,111942,0.0364924632012844,0.0317543148994445,0.042486198246479,0.0317412354052066,0,0,37.77930576661102,0
15600,0.0010697635589167,51.08903654954675,12.955051366106112,0.2612837851047516,0.1663087606430053,0.0666961818933487,0.1873674690723419,0.7021619081497192,111942,0.0365326702594757,0.0318294279277324,0.0424913391470909,0.0317804776132106,0,0,38.133985183440636,0
15700,0.0011538199614733,50.99510141197436,12.956320223742429,0.2614206373691559,0.1663500070571899,0.0669452399015426,0.1874317526817321,0.7020467519760132,111942,0.0365823060274124,0.0318955928087234,0.0425083339214324,0.0318392366170883,0,0,38.03878118823193,0
15800,0.0010180557146668,51.114508773083394,12.95136959227299,0.2613528668880462,0.1663900017738342,0.0665049478411674,0.1873916387557983,0.7025763392448425,111942,0.0366288386285305,0.0319789573550224,0.0425169244408607,0.0318890362977981,0,0,38.163139180810404,0
15900,0.0011246879585087,51.1220443371414,12.95364075239308,0.261372447013855,0.1663780361413955,0.0664915591478347,0.187434583902359,0.7015961408615112,111942,0.0366730615496635,0.0320644788444042,0.0425250269472599,0.0319299697875976,0,0,38.168403584748326,0
16000,0.0011419391958042,51.09065444738807,12.950202065857203,0.2613952755928039,0.1664843112230301,0.0665523931384086,0.187383770942688,0.7023372650146484,111942,0.0367201194167137,0.0321329496800899,0.0425363779067993,0.0319807231426239,0,0,38.140452381530864,0
16100,0.0011421287199482,51.180452154585566,12.953341503097832,0.2614270746707916,0.1663402318954467,0.066699706017971,0.187501460313797,0.7027894258499146,111942,0.0367693230509758,0.0322187058627605,0.0425495766103267,0.0320323668420314,0,0,38.227110651487735,0
16200,0.0011050119064748,50.64325617058303,12.948437328586664,0.2613471150398254,0.1665542870759964,0.0665660426020622,0.1873289495706558,0.7033818960189819,111942,0.0368022993206977,0.0322663448750972,0.0425579808652401,0.0320794098079204,0,0,37.694818841996366,0
16300,0.0010161401005461,51.091470224371,12.95043790770548,0.2614032626152038,0.1665086597204208,0.0666032582521438,0.1873955875635147,0.7027491331100464,111942,0.036854613572359,0.0323631912469863,0.0425664894282817,0.0321185663342475,0,0,38.14103231666552,0
16400,0.0010068477131426,50.90385606087792,12.955049449200525,0.2613844275474548,0.1663738638162613,0.0665968358516693,0.1874400973320007,0.7024626731872559,111942,0.0369032360613346,0.032454527914524,0.0425758734345436,0.0321628861129283,0,0,37.9488066116774,0
16500,0.0010392407421022,51.116523431609565,12.95086175312158,0.2613809704780578,0.1664430946111679,0.0663954392075538,0.1874127388000488,0.7028275728225708,111942,0.0369395464658737,0.03251289203763,0.042585302144289,0.0322093591094017,0,0,38.165661678487986,0
16600,0.0010508339619264,51.07112954886773,12.950716849508094,0.2613999843597412,0.1664774268865585,0.0661513805389404,0.187467336654663,0.7026642560958862,111942,0.0369833000004291,0.0325807183980941,0.0425910390913486,0.0322404205799102,0,0,38.12041269935963,0
16700,0.0010328944772481,51.2141703117879,12.949301261503642,0.2613415122032165,0.1664318442344665,0.0664629712700843,0.1874085366725921,0.7035494446754456,111942,0.0370242446660995,0.0326629430055618,0.0425995849072933,0.0322898030281066,0,0,38.26486905028426,0
16800,0.0010238046525046,51.25270172840964,12.950243552669455,0.2613686919212341,0.1665350198745727,0.0662129297852516,0.1874080300331115,0.7027857303619385,111942,0.0370660461485385,0.032732643187046,0.0426071994006633,0.0323274321854114,0,0,38.302458175740185,0
16900,0.0011131125502288,51.07594903694756,12.951266487502696,0.261360228061676,0.1664419025182724,0.0659800022840499,0.1874683499336242,0.7024716138839722,111942,0.0371155962347984,0.0328129492700099,0.0426160208880901,0.0323685556650161,0,0,38.12468254944487,0
17000,0.0011153211817145,51.17602927271577,12.954167123489375,0.261464923620224,0.1664354354143142,0.0661595463752746,0.1875357329845428,0.703265368938446,111942,0.0371653884649276,0.0329011604189872,0.0426294207572937,0.0324151292443275,0,0,38.221862149226396,0
17100,0.0011408705031499,51.13859444221394,12.95311699982177,0.2613603472709656,0.1664208322763443,0.066053494811058,0.1874414086341858,0.7019908428192139,111942,0.0372002013027668,0.0329656191170215,0.0426331162452697,0.0324506014585495,0,0,38.18547744239217,0
17200,0.0011286733206361,51.22654350453536,12.951758092605676,0.2614299654960632,0.1664310991764068,0.0661438405513763,0.1874991059303283,0.7032681703567505,111942,0.0372480191290378,0.033044658601284,0.0426426231861114,0.0324882455170154,0,0,38.274785411929685,0
17300,0.0010998948710039,51.38310665760777,12.95442586082446,0.2614436745643616,0.16643026471138,0.0659250915050506,0.1875503361225128,0.7030724287033081,111942,0.0372893139719963,0.0331179425120353,0.0426498465240001,0.0325245112180709,0,0,38.42868079678331,0
17400,0.0010175519855692,51.35703244929268,12.95149312969489,0.2613294720649719,0.1663957834243774,0.0659612491726875,0.1874045580625534,0.7025331854820251,111942,0.0373280085623264,0.0331939384341239,0.0426538735628128,0.0325612537562847,0,0,38.40553931959779,0
17500,0.0011010463349521,51.20850590187733,12.952862810974914,0.2613855004310608,0.166384756565094,0.0661515146493911,0.1874748170375824,0.7019906044006348,111942,0.037372600287199,0.0332681685686111,0.0426619835197925,0.0325983837246894,0,0,38.25564309090242,0
17600,0.0010330911027267,51.318103890437925,12.949483130432071,0.2614577412605285,0.1665392816066742,0.0660566985607147,0.1875413954257965,0.7032030820846558,111942,0.0374180935323238,0.0333469621837139,0.0426728837192058,0.0326371900737285,0,0,38.368620760005854,0
17700,0.0010318956337869,51.377192587934,12.950504290400126,0.2614036500453949,0.1664684861898422,0.0662810280919075,0.1874805688858032,0.7032355070114136,111942,0.0374569408595562,0.0334131717681884,0.0426801368594169,0.0326803252100944,0,0,38.42668829753387,0
17800,0.0010417104931548,51.33327684503939,12.951424178142368,0.2614193856716156,0.1664847582578659,0.0658137425780296,0.1874911040067672,0.7024595737457275,111942,0.0374902971088886,0.0334755256772041,0.0426881723105907,0.0327126905322074,0,0,38.381852666897025,0
17900,0.0010685950983315,51.44950992087558,12.948461253513877,0.2614399492740631,0.1665687710046768,0.0665836781263351,0.1874288022518158,0.7038075923919678,111942,0.0375359579920768,0.0335574932396411,0.0426944345235824,0.0327480658888816,0,0,38.5010486673617,0
18000,0.0009753238991834,51.39650369192494,12.949724676906245,0.2613859176635742,0.1665972918272018,0.065801978111267,0.1874792277812957,0.7033102512359619,111942,0.0375707596540451,0.0336247570812702,0.0427018627524375,0.032785415649414,0,0,38.4467790150187,0
18100,0.0010738380951806,51.31205659093303,12.950441099157969,0.2613967359066009,0.1664419919252395,0.0657244101166725,0.1875960230827331,0.7028171420097351,111942,0.0376064255833625,0.0336875692009925,0.0427095927298069,0.0328209847211837,0,0,38.36161549177506,0
18200,0.0009926524944603,51.40842467362325,12.948977426038464,0.2614124417304992,0.1665096879005432,0.0656989738345146,0.1875424981117248,0.7026230096817017,111942,0.0376484058797359,0.033753115683794,0.0427160188555717,0.0328528992831707,0,0,38.45944724758479,0
18300,0.0010354962432757,51.41904879424339,12.951277340521145,0.2614336609840393,0.166437491774559,0.0659206211566925,0.1876244246959686,0.7027958035469055,111942,0.037677738815546,0.0338086187839508,0.0427223816514015,0.0328814312815666,0,0,38.46777145372224,0
18400,0.001216682838276,51.41117012557936,12.951881002576894,0.2614020109176636,0.1665045917034149,0.0657590106129646,0.1875092685222625,0.703569233417511,111942,0.0377195999026298,0.0338884852826595,0.0427310802042484,0.0329245366156101,0,0,38.45928912300246,0
18500,0.0010810028761625,51.42042658280028,12.949174914942065,0.2613957822322845,0.1664401143789291,0.065727025270462,0.1875883638858795,0.7032791376113892,111942,0.0377622433006763,0.0339695736765861,0.0427372679114341,0.0329579971730709,0,0,38.47125166785822,0
18600,0.000971911184024,51.565127288638266,12.948652338662594,0.2614147365093231,0.166559562087059,0.0658268705010414,0.1874565333127975,0.7033429741859436,111942,0.0377949960529804,0.0340122729539871,0.0427459292113781,0.0329975672066211,0,0,38.61647494997567,0
18700,0.001091782702133,51.37101322031259,12.952011578279006,0.261366605758667,0.1665238887071609,0.0659306123852729,0.1874963045120239,0.7033661603927612,111942,0.0378336980938911,0.0340885110199451,0.0427491143345832,0.0330244004726409,0,0,38.419001642033585,0
18800,0.0009787548333406,51.554361941192,12.948221053225652,0.2614398598670959,0.1665653586387634,0.0657900646328926,0.1875818073749542,0.703481137752533,111942,0.0378792732954025,0.0341705381870269,0.0427582077682018,0.0330617949366569,0,0,38.60614088796635,0
18900,0.0009505768539384,51.47061524925903,12.950339612117428,0.2614236176013946,0.166477620601654,0.0657968893647193,0.1876099705696106,0.7030425071716309,111942,0.0379115790128707,0.0342341847717762,0.0427642352879047,0.0330912955105304,0,0,38.52027563714161,0
19000,0.0010700473794713,51.47102729704485,12.947590152132566,0.261416882276535,0.1665005087852478,0.0659461095929145,0.1875942349433899,0.7032947540283203,111942,0.037942424416542,0.034289177507162,0.0427732095122337,0.0331261977553367,0,0,38.52343714491228,0
19100,0.0009941416792571,51.29031949472241,12.949074095575185,0.2614526152610779,0.1665777564048767,0.0658653303980827,0.1876144558191299,0.7035699486732483,111942,0.0379772745072841,0.0343481935560703,0.0427782461047172,0.0331538990139961,0,0,38.341245399147226,0
19200,0.0009719488443806,51.37420302368517,12.953513640781653,0.261352390050888,0.1664396822452545,0.065347284078598,0.1875580847263336,0.703123927116394,111942,0.0380114167928695,0.0344222150743007,0.0427807345986366,0.0331836901605129,0,0,38.42068938290352,0
19300,0.001057299086824,51.446205655529205,12.949155771844293,0.2614434659481048,0.166573166847229,0.0656305029988288,0.1876040399074554,0.7026687264442444,111942,0.0380521863698959,0.0344859957695007,0.0427913889288902,0.0332208238542079,0,0,38.49704988368491,0
19400,0.0010892873397096,51.57334670872491,12.949161514764764,0.2614692151546478,0.1666028648614883,0.065407671034336,0.1876176297664642,0.7038964033126831,111942,0.0380918532609939,0.0345659740269184,0.0427992977201938,0.0332534052431583,0,0,38.624185193960145,0
19500,0.0009344745194539,51.53205551253384,12.948156300308511,0.2614499628543854,0.1665681898593902,0.0655562281608581,0.1876232326030731,0.7028294205665588,111942,0.0381239876151084,0.034628078341484,0.042804405093193,0.0332828313112258,0,0,38.583899212225326,0
19600,0.0011060768738389,51.27771731861291,12.948778670021886,0.2613886594772339,0.1665360033512115,0.0655337423086166,0.1875461041927337,0.7034102082252502,111942,0.0381614454090595,0.0346921421587467,0.0428077988326549,0.0333130694925785,0,0,38.32893864859102,0
19700,0.0009685840341262,51.55668936844479,12.94986571818011,0.2614033818244934,0.166467398405075,0.0655514597892761,0.1876238882541656,0.7034403085708618,111942,0.0381955578923225,0.0347508825361728,0.0428157523274421,0.0333487764000892,0,0,38.60682365026469,0
19800,0.0010395417921245,51.268813824334806,12.953691214818209,0.2613618969917297,0.1663818657398224,0.0655985549092292,0.1876658052206039,0.7018613815307617,111942,0.0382339097559452,0.034825712442398,0.0428185500204563,0.0333747416734695,0,0,38.3151226095166,0
19900,0.0012292406754568,51.533118047575584,12.951051028779792,0.2613250017166137,0.1665114313364029,0.0654614120721817,0.1875318884849548,0.7031517028808594,111942,0.0382630936801433,0.034877847880125,0.0428234674036502,0.0334017500281333,0,0,38.58206701879579,0
20000,0.0009254534961655,51.6877257837087,12.948415636766576,0.2614480853080749,0.1665802299976349,0.0656336322426796,0.1875824928283691,0.7037925124168396,111942,0.0383092388510704,0.0349600166082382,0.0428329296410083,0.0334336161613464,0,0,38.739310146942124,0
20100,0.0011595819378271,51.76153406169082,12.951236801443734,0.2614256143569946,0.1664455085992813,0.0654978603124618,0.1876469254493713,0.7028448581695557,111942,0.0383328571915626,0.0350072905421257,0.0428386591374874,0.0334619991481304,0,0,38.81029726024708,0
20200,0.0010321128647774,51.46532362052402,12.948962750323329,0.261398434638977,0.1665615886449813,0.0655266270041465,0.1875472664833068,0.7037888169288635,111942,0.0383703708648681,0.0350800119340419,0.0428443141281604,0.0334917940199375,0,0,38.516360870200685,0
20300,0.0010563754476606,51.75079865895758,12.949564814394192,0.2613950371742248,0.1664832532405853,0.0654137358069419,0.1876603215932846,0.7030918598175049,111942,0.0383960902690887,0.0351240970194339,0.042851410806179,0.0335220135748386,0,0,38.801233844563384,0
20400,0.0011006930144503,51.58453985727142,12.951021982569612,0.2613731920719147,0.1665176004171371,0.0653816685080528,0.1876102685928344,0.7030621767044067,111942,0.0384269617497921,0.0351827479898929,0.0428541377186775,0.0335465520620346,0,0,38.63351787470181,0
20500,0.0009645732934586,51.72001736608432,12.94659040307208,0.2614542841911316,0.1666148900985717,0.0655579641461372,0.1876647174358368,0.7037044763565063,111942,0.0384563170373439,0.0352324694395065,0.0428621433675289,0.0335757806897163,0,0,38.77342696301224,0
20600,0.0010107748676091,51.72508317659874,12.94903931981747,0.2614514827728271,0.1665529012680053,0.065506063401699,0.1876641362905502,0.7033463716506958,111942,0.0384872965514659,0.0352868475019931,0.042867511510849,0.0336016118526458,0,0,38.77604385678127,0
20700,0.0012091663666069,51.55508487263649,12.951414282407532,0.2614628076553345,0.1665071696043014,0.0656054392457008,0.1876978278160095,0.703667163848877,111942,0.03851780295372,0.0353432148694992,0.0428751036524772,0.0336333774030208,0,0,38.60367059022896,0
20800,0.0011164577445015,51.81759750416986,12.950721317829217,0.261441022157669,0.1664934605360031,0.0654503926634788,0.1876848042011261,0.7031641006469727,111942,0.0385513566434383,0.0354124084115028,0.0428785569965839,0.0336572416126728,0,0,38.86687618634065,0
20900,0.0011146512115374,51.5862053566125,12.948693172639416,0.2614326477050781,0.1666023731231689,0.0655065178871154,0.1876258701086044,0.7035408020019531,111942,0.0385840833187103,0.0354688465595245,0.0428859330713748,0.0336875990033149,0,0,38.63751218397309,0
21000,0.0010493299923837,51.73414012056141,12.947816921499196,0.2613976001739502,0.1665915846824646,0.0655469372868537,0.1876337528228759,0.7044034600257874,111942,0.0386115685105323,0.0355233512818813,0.0428911410272121,0.0337148271501064,0,0,38.78632319906222,0
21100,0.0010379188461229,51.54044031090501,12.949502594049244,0.2614758610725403,0.1666401475667953,0.0653050765395164,0.1876862049102783,0.7034963965415955,111942,0.0386421531438827,0.0355708785355091,0.0428977310657501,0.0337406434118747,0,0,38.59093771685577,0
21200,0.0009123506024479,51.61710535170706,12.949229473233643,0.2614257335662842,0.1665355265140533,0.0652247965335846,0.1876892447471618,0.7030367851257324,111942,0.0386661887168884,0.0356109999120235,0.0429014004766941,0.0337659753859043,0,0,38.66787587847342,0
21300,0.0009397210669703,51.603589203002485,12.94738986498695,0.2614444196224212,0.1666121184825897,0.0652749463915824,0.1876415014266967,0.7034174799919128,111942,0.0387042611837387,0.0356840267777442,0.0429077073931694,0.0337937697768211,0,0,38.65619933801553,0
21400,0.0010122567182406,51.83552088466101,12.948619161339128,0.2614354789257049,0.1665169447660446,0.065240778028965,0.1877043545246124,0.7037384510040283,111942,0.038731075823307,0.0357381887733936,0.0429129339754581,0.033820416778326,0,0,38.886901723321884,0
21500,0.0010983754182234,51.76479737197422,12.94843828558122,0.2614756822586059,0.1666010320186615,0.0653293207287788,0.1877092719078064,0.7035787105560303,111942,0.0387682914733886,0.0358074083924293,0.0429177694022655,0.0338421575725078,0,0,38.816359086393,0
21600,0.0010104402899742,51.798844202444194,12.94903293897473,0.2614591121673584,0.1665492951869964,0.0654468536376953,0.1876638531684875,0.7034075260162354,111942,0.0387981943786144,0.0358649529516696,0.0429224707186222,0.0338659398257732,0,0,38.84981126346946,0
21700,0.0009899536380544,51.74939274718177,12.949235854365146,0.261465460062027,0.166584312915802,0.0653931200504303,0.1876197457313537,0.703560471534729,111942,0.0388259217143058,0.0359204560518264,0.0429283045232296,0.0338934548199176,0,0,38.80015689281663,0
21800,0.0011323324870318,51.71107101524812,12.949530034706884,0.2614128887653351,0.166531503200531,0.0653579458594322,0.1876685321331024,0.7031282186508179,111942,0.0388572476804256,0.0359760783612728,0.0429328121244907,0.0339222066104412,0,0,38.76154098054124,0
21900,0.0009306643623858,51.75790985079189,12.94614146784926,0.2614604830741882,0.1666614562273025,0.0651341900229454,0.1876802742481231,0.7039788365364075,111942,0.0388905555009841,0.0360345616936683,0.0429387278854846,0.033947829157114,0,0,38.81176838294263,0
22000,0.0010054677259176,51.80278121279304,12.94640833638998,0.261378139257431,0.1666483730077743,0.0652756169438362,0.18758125603199,0.7041110992431641,111942,0.0389166213572025,0.0360834039747715,0.0429415628314018,0.0339697115123271,0,0,38.856372876403064,0
