iter,proj_loss_train,proj_loss_val,proj_psnr_val,global_psnr,voxel_mae,voxel_mean,voxel_std,voxel_min,voxel_max,voxel_p1,voxel_p50,voxel_p99,num_gaussians,density_mean,density_std,scale_mean,scale_std,densify_added,prune_removed,lr_xyz
100,0.03295046091079712,0.03501339629292488,19.092505827537558,13.089603864337032,0.16633424162864685,0.2034451961517334,0.14906999468803406,4.905636524199508e-05,1.5692908763885498,0.0018891325453296304,0.1810489296913147,0.6980130672454834,50000,0.04985027760267258,0.034554626792669296,0.0326562374830246,0.012384535744786263,0,0,0.00019847081922641984
200,0.015503667294979095,0.016265119115511577,25.34649926410976,13.570875164956732,0.15622082352638245,0.23346814513206482,0.13617078959941864,0.0019810080993920565,1.306219220161438,0.03619972988963127,0.2021373212337494,0.6732168197631836,50000,0.047153934836387634,0.03161948174238205,0.0321362279355526,0.014349506236612797,0,0,0.00019695333042203127
300,0.010150395333766937,0.01052328043927749,29.002986369541407,13.54042521001877,0.15677878260612488,0.24197331070899963,0.13908573985099792,0.0027049058116972446,1.3792837858200073,0.0433102585375309,0.20777080953121185,0.685035765171051,50000,0.047628290951251984,0.03125844895839691,0.032270293682813644,0.014950932003557682,0,0,0.000195447444191162
400,0.007532941177487373,0.0075338841415941715,31.81381824529104,13.508325594793234,0.1576310694217682,0.24640671908855438,0.14244681596755981,0.0018470592331141233,1.4329463243484497,0.04511013254523277,0.21030089259147644,0.6941729187965393,50000,0.048525795340538025,0.03169770538806915,0.03248445317149162,0.014998906292021275,0,0,0.0001939530718216496
500,0.0060072001069784164,0.005989702418446541,34.06656524473953,13.4564933189458,0.15884315967559814,0.24959778785705566,0.1447615921497345,0.002292887307703495,1.453040361404419,0.04673025384545326,0.21178129315376282,0.6979524493217468,50000,0.04937038943171501,0.03259068354964256,0.032586127519607544,0.015064727514982224,0,0,0.00019247012527961736
600,0.005240169353783131,0.01555628546824058,24.815073282210637,13.431696995138694,0.15900316834449768,0.22931797802448273,0.1473868042230606,4.333205288276076e-05,1.4829038381576538,0.015569578856229782,0.19340629875659943,0.688940167427063,68960,0.036305613815784454,0.019201433286070824,0.033802591264247894,0.016153212636709213,18960,0,0.00019099851720428708
700,0.003937138710170984,0.012658852462967237,26.529604915579444,13.414486494864503,0.15854954719543457,0.2353357970714569,0.14788925647735596,0.0002887520531658083,1.4799391031265259,0.027871206402778625,0.19690431654453278,0.6978181600570679,75623,0.0335419699549675,0.01829410158097744,0.035673774778842926,0.018655305728316307,6663,0,0.00018953816090283164
800,0.003549576736986637,0.009709844986597696,28.527988296070692,13.371491497378816,0.1596929132938385,0.24062439799308777,0.14815236628055573,0.0019610566087067127,1.5050230026245117,0.03417850658297539,0.2007487416267395,0.6973219513893127,78291,0.032991841435432434,0.018969900906085968,0.036969657987356186,0.020909283310174942,2668,0,0.00018808897034527035
900,0.0036305382382124662,0.007911866996437311,30.10827867912947,13.417756385115425,0.15874579548835754,0.24420905113220215,0.14719824492931366,0.0031353337690234184,1.4978117942810059,0.04171524941921234,0.2037345916032791,0.7009892463684082,80455,0.032664258033037186,0.019639233127236366,0.03813190013170242,0.023101825267076492,2164,0,0.00018665086015939812
1000,0.002514598425477743,0.005541642972578605,33.42423947753452,13.39422969535147,0.15924930572509766,0.24899673461914062,0.14861424267292023,0.004812202416360378,1.5022341012954712,0.045948322862386703,0.2071213722229004,0.7078675031661987,81766,0.0327141210436821,0.020297866314649582,0.038856398314237595,0.024802396073937416,1311,0,0.0001852237456257585
