iter,proj_loss_train,proj_loss_val,proj_psnr_val,global_psnr,voxel_mae,voxel_mean,voxel_std,voxel_min,voxel_max,voxel_p1,voxel_p50,voxel_p99,num_gaussians,density_mean,density_std,scale_mean,scale_std,densify_added,prune_removed,lr_xyz
1600,0.0019824618939310312,0.002532974195977052,44.69798657159525,13.01669001190641,0.16291891038417816,0.26000910997390747,0.16354963183403015,3.690048470161855e-05,1.2548010349273682,0.07398378103971481,0.18598350882530212,0.6931405067443848,94317,0.026582831516861916,0.012986758723855019,0.04036856070160866,0.01660732366144657,337,4,0.0001768873038277198
1700,0.0020042280666530132,0.002369160298258066,45.19687643342952,13.014296906256275,0.16294807195663452,0.26023611426353455,0.16341781616210938,2.7080150175606832e-05,1.2424688339233398,0.07390744984149933,0.18614348769187927,0.6921325922012329,94653,0.02681455761194229,0.013308298774063587,0.04036420211195946,0.01689591072499752,339,3,0.000175534840507201
1800,0.002129690255969763,0.002331416898717483,45.351319693865555,13.0067417057729,0.16311252117156982,0.2602376639842987,0.16378472745418549,1.9613748008850962e-05,1.2605624198913574,0.07445584237575531,0.18618592619895935,0.6936533451080322,94997,0.027026912197470665,0.013645421713590622,0.04035436734557152,0.01715274341404438,346,2,0.0001741927179912158
1900,0.0021177073940634727,0.002322613804911574,45.41451488916893,13.01006401244788,0.16307979822158813,0.2601780891418457,0.16357824206352234,1.234432238561567e-05,1.2324117422103882,0.07506203651428223,0.18591785430908203,0.6942253112792969,95279,0.02724929340183735,0.013994228094816208,0.0403408408164978,0.017389513552188873,283,1,0.00017286085721496703
2000,0.0020359547343105078,0.0021538575335095325,46.03957802138308,13.002193828502255,0.16314417123794556,0.2602362036705017,0.16405265033245087,1.3002161722397432e-05,1.2583935260772705,0.07515965402126312,0.18562892079353333,0.6949039697647095,95570,0.027464985847473145,0.014324991963803768,0.040333092212677,0.017624804750084877,294,3,0.00017153917971817858
2100,0.0018983943155035377,0.002292026144762834,45.552292867995554,12.980667620460276,0.16353735327720642,0.26045817136764526,0.16454964876174927,6.659076916548656e-06,1.2367029190063477,0.07514845579862595,0.18586008250713348,0.6964675188064575,95789,0.027689093723893166,0.014702548272907734,0.040340881794691086,0.017864897847175598,223,4,0.00017022760764047527
2200,0.002315535908564925,0.0020817022304981947,46.31927062256995,13.001680980496586,0.1631927490234375,0.2604259252548218,0.1641867458820343,5.152913217898458e-06,1.2479039430618286,0.07593005150556564,0.1859026849269867,0.6949264407157898,96063,0.02789289504289627,0.01502930372953415,0.040337931364774704,0.01808781735599041,276,2,0.0001689260637167936
2300,0.002067983616143465,0.002218714294334253,45.76298446133548,13.004994245670929,0.16320306062698364,0.2605535089969635,0.16409249603748322,5.12948599862284e-06,1.2455765008926392,0.07513292133808136,0.18625041842460632,0.6942119598388672,96306,0.028094567358493805,0.015380277298390865,0.04033539071679115,0.018301280215382576,254,11,0.00016763447127283253
2400,0.002001824788749218,0.002133222141613563,46.08958955389496,12.991344899590178,0.1633516550064087,0.2605396509170532,0.16470278799533844,2.2371580143953906e-06,1.2638376951217651,0.07590118795633316,0.1855243742465973,0.6968930959701538,96577,0.02828630991280079,0.015717826783657074,0.04034058377146721,0.0185302272439003,280,9,0.0001663527542205342
2500,0.0019085051026195288,0.0020209719271709523,46.551005601343235,12.986131205714702,0.16351473331451416,0.26057589054107666,0.1644163578748703,0.0,1.247268557548523,0.076541006565094,0.18564607203006744,0.695091724395752,96813,0.028446462005376816,0.01600618101656437,0.04034958779811859,0.0187595896422863,243,7,0.00016508083705360358
2600,0.001990696182474494,0.0020573065460970006,46.40944931700983,13.00539371395246,0.16312061250209808,0.2605897784233093,0.16426654160022736,1.1861284292535856e-06,1.2513560056686401,0.07672910392284393,0.1859986037015915,0.6953071355819702,97086,0.028613943606615067,0.016319602727890015,0.04037192091345787,0.019000204280018806,285,12,0.00016381864484305928
2700,0.0018759681843221188,0.0019656429455305138,46.79273154369681,12.990964761032215,0.16337987780570984,0.2608470618724823,0.1648276448249817,1.2040179626637837e-06,1.2351701259613037,0.07611197978258133,0.18579280376434326,0.6968188285827637,97352,0.028782464563846588,0.016587967053055763,0.04038256034255028,0.019205942749977112,270,4,0.00016256610323281957
2800,0.0018871135544031858,0.0020136154101540646,46.60720587220935,12.992861597029858,0.16337662935256958,0.260700523853302,0.16458328068256378,0.0,1.2277907133102417,0.07604991644620895,0.18583768606185913,0.6948480606079102,97555,0.0289381742477417,0.016906049102544785,0.040395066142082214,0.01940305344760418,211,8,0.0001613231384353226
2900,0.0018410282209515572,0.0019724248753239713,46.829773483846104,12.988384242280823,0.16344137489795685,0.2607618570327759,0.16470669209957123,1.042396775119414e-06,1.2337369918823242,0.07615529000759125,0.1856747567653656,0.6957082748413086,97766,0.02911810390651226,0.017211472615599632,0.04041116684675217,0.01961538754403591,212,1,0.0001600896772271782
3000,0.002079882426187396,0.0018561718752607703,47.29605447943629,13.00029194455557,0.16331207752227783,0.26056134700775146,0.16441184282302856,1.334075022896286e-06,1.227234959602356,0.07603690028190613,0.1860954910516739,0.6969460844993591,97981,0.02926676534116268,0.017515327781438828,0.04043276980519295,0.01986492983996868,220,5,0.00015886564694485604
3100,0.0018053882522508502,0.0018883051040271919,47.134003357566485,12.99263987546018,0.16341525316238403,0.2609255313873291,0.1646447479724884,1.7148214510598336e-06,1.2261309623718262,0.07623610645532608,0.18633446097373962,0.6967318058013916,98229,0.029411502182483673,0.01776055432856083,0.04045543074607849,0.02006487548351288,257,9,0.0001576509754804042
3200,0.002019466133788228,0.0018460254650563002,47.34378681528938,12.99621780698774,0.16335786879062653,0.2607526481151581,0.16437256336212158,1.2646949016925646e-06,1.2380565404891968,0.07605982571840286,0.1861407458782196,0.6945651769638062,98474,0.029549475759267807,0.01799118146300316,0.04047509282827377,0.020283209159970284,250,5,0.00015644559127720036
3300,0.0018186676315963268,0.0018823927578826745,47.16365680704853,12.996504220497862,0.16335618495941162,0.2605937421321869,0.16455942392349243,1.2883929230156355e-06,1.2466453313827515,0.07588858157396317,0.18589484691619873,0.6948072910308838,98780,0.029627908021211624,0.01813100278377533,0.040492575615644455,0.020477117970585823,312,6,0.00015524942332573811
3400,0.0016725677996873856,0.0019307753924901287,46.94356943092308,12.986529264447116,0.1635446846485138,0.260670006275177,0.16478019952774048,1.6640011608615168e-06,1.2658501863479614,0.07510949671268463,0.1859525442123413,0.6963639855384827,99054,0.02973109669983387,0.018307289108633995,0.040524087846279144,0.020707784220576286,281,7,0.00015406240115944288
3500,0.0018012444488704205,0.001870539349814256,47.25149832784044,12.997457455543664,0.16338609158992767,0.26077765226364136,0.16459672152996063,1.0823281400007545e-06,1.2361080646514893,0.07467276602983475,0.18622925877571106,0.6953000426292419,99245,0.02985093556344509,0.018529020249843597,0.040535539388656616,0.020862238481640816,203,12,0.00015288445485051993
3600,0.0016262761782854795,0.001821610222881039,47.43342505200851,12.982937116167728,0.1636662483215332,0.2607123851776123,0.1648600548505783,1.8825231791197439e-06,1.2418760061264038,0.0749402567744255,0.18599383533000946,0.6962417364120483,99449,0.029986439272761345,0.01879815384745598,0.04056227579712868,0.021077679470181465,218,14,0.00015171551500583653
3700,0.001688351621851325,0.0018034304181734722,47.56868401459323,12.98571098281145,0.1635458618402481,0.26073914766311646,0.16493713855743408,1.6461427776448545e-06,1.2502174377441406,0.0746564120054245,0.18604041635990143,0.6950668096542358,99628,0.030110426247119904,0.01902659237384796,0.040568843483924866,0.02121339924633503,192,13,0.00015055551276283322
3800,0.0016877239104360342,0.0017867128287131588,47.62302612168749,12.985668512314897,0.16363944113254547,0.2608047127723694,0.16492411494255066,2.1824398572789505e-06,1.2379111051559448,0.07403861731290817,0.18619094789028168,0.695837140083313,99844,0.030226344242691994,0.019230639562010765,0.0405910387635231,0.02140730433166027,219,3,0.0001494043797854662
3900,0.0016987088602036238,0.0017990321308995287,47.54137474004854,12.987891693033148,0.1635982096195221,0.26078394055366516,0.1648155301809311,1.003055785986362e-06,1.2624177932739258,0.0741349458694458,0.18630504608154297,0.6944634914398193,100073,0.030329352244734764,0.019457872956991196,0.040611546486616135,0.02156832069158554,236,7,0.0001482620482601833
4000,0.001735938130877912,0.0018437185790389776,47.401332793145635,12.973655753944271,0.16377371549606323,0.26076802611351013,0.16530494391918182,1.335343085884233e-06,1.2427817583084106,0.07345802336931229,0.1860920786857605,0.6986526250839233,100295,0.030412709340453148,0.019615575671195984,0.04063094034790993,0.02174016274511814,230,8,0.00014712845089192824
4100,0.001889420091174543,0.0017083169271548588,48.00028801063555,12.98297634450824,0.1635708063840866,0.2610063850879669,0.16524285078048706,1.2979159009773866e-06,1.2844977378845215,0.07328533381223679,0.186280757188797,0.6977323293685913,100453,0.030528351664543152,0.01983853615820408,0.040639471262693405,0.02183639071881771,179,21,0.00014600352090017577
4200,0.0020552845671772957,0.0018672019165630143,47.26691181606359,12.977576456936808,0.16376100480556488,0.26090380549430847,0.16529616713523865,1.7006981352096773e-06,1.2223769426345825,0.07373268902301788,0.18617670238018036,0.6987814903259277,100633,0.030641106888651848,0.020044075325131416,0.04065649211406708,0.02200448326766491,192,12,0.00014488719201499783
4300,0.001785562839359045,0.001694457799506684,48.031529786871815,12.982621373084989,0.16363239288330078,0.2609527111053467,0.1650284230709076,1.7367087821185123e-06,1.256943941116333,0.07295060902833939,0.18642909824848175,0.6959917545318604,100849,0.030718551948666573,0.020201314240694046,0.04067264869809151,0.022121988236904144,222,6,0.0001437793984731612
4400,0.001554997405037284,0.0017884793924167752,47.640451442104855,12.981910874334853,0.16368532180786133,0.260969340801239,0.16531327366828918,1.1443507901276462e-06,1.2704037427902222,0.07331700623035431,0.18632826209068298,0.6974858045578003,101022,0.030827952548861504,0.020426705479621887,0.04070490598678589,0.022302966564893723,188,15,0.00014268007501425117
4500,0.0015871812356635928,0.0016370432761808236,48.33890040322787,12.977773966018418,0.1636967658996582,0.26096290349960327,0.1652367264032364,1.365823891319451e-06,1.232712745666504,0.07315564900636673,0.18617308139801025,0.6972523331642151,101162,0.030930863693356514,0.020601509138941765,0.04071708768606186,0.022429248318076134,161,21,0.00014158915687682744
4600,0.0016019355971366167,0.0017354732068876426,47.87381583953397,12.983533296552253,0.16365885734558105,0.26099714636802673,0.16516761481761932,0.0,1.2665140628814697,0.07393529266119003,0.18631145358085632,0.6970585584640503,101328,0.03102405183017254,0.020777182653546333,0.040730614215135574,0.022542336955666542,186,20,0.00014050657979461042
4700,0.0016636871732771397,0.001642940992799898,48.31909496884659,12.982601760473543,0.1636640429496765,0.2610098719596863,0.16512691974639893,1.3823802191836876e-06,1.2234739065170288,0.07333013415336609,0.18644244968891144,0.6962677836418152,101469,0.03113389201462269,0.02099946327507496,0.04074918478727341,0.02268199436366558,145,4,0.0001394322799926934
4800,0.0015508712967857718,0.00163786761307468,48.3388012475961,12.980643196079285,0.16375398635864258,0.2608985900878906,0.16517683863639832,1.0984769005517592e-06,1.2358402013778687,0.072605662047863,0.18642547726631165,0.6977502107620239,101626,0.031224947422742844,0.021188288927078247,0.040757887065410614,0.02280297875404358,168,11,0.00013836619418378714
4900,0.0016406294889748096,0.001692033838480711,48.09691328076356,12.970934786036208,0.16385257244110107,0.2610797882080078,0.16540877521038055,1.3097716191623476e-06,1.237260341644287,0.0734468325972557,0.18639622628688812,0.6991773247718811,101828,0.03132113441824913,0.021353553980588913,0.04078265652060509,0.02293754555284977,218,16,0.00013730825956449096
5000,0.0015398660907521844,0.0017882755879933636,47.63538179231809,12.969004551760548,0.1639251410961151,0.2608565092086792,0.16539348661899567,1.3994590517540928e-06,1.239478349685669,0.07287265360355377,0.18622276186943054,0.6983226537704468,102045,0.031374379992485046,0.021465342491865158,0.040798574686050415,0.023072991520166397,224,7,0.0001362584138115922
5100,0.001735955709591508,0.0017509995959699154,47.817007638552354,12.97638581199784,0.16377727687358856,0.2610929012298584,0.1652608960866928,2.0756851881742477e-06,1.2400476932525635,0.07326503843069077,0.18670424818992615,0.6984422206878662,102163,0.03147171437740326,0.02165926620364189,0.04082031920552254,0.02319822832942009,131,13,0.00013521659507839621
5200,0.0016097864136099815,0.0016225412643204133,48.39071354631891,12.976659361725089,0.1638132780790329,0.2610737085342407,0.16538412868976593,1.4752092738490319e-06,1.2394914627075195,0.07285391539335251,0.18660223484039307,0.6982287168502808,102301,0.03154733404517174,0.02179967425763607,0.04082703962922096,0.02328994683921337,183,45,0.0001341827419910823
5300,0.0014772278955206275,0.0017111704995234807,48.02439432313978,12.979591149850233,0.16375035047531128,0.26110395789146423,0.16536062955856323,1.8028521253654617e-06,1.2535573244094849,0.07255809009075165,0.1867990493774414,0.6986420154571533,102429,0.031654320657253265,0.021995291113853455,0.040843117982149124,0.023406393826007843,140,12,0.00013315679364508723
5400,0.001466694287955761,0.0017700970638543367,47.71933340438905,12.980483476868683,0.16374509036540985,0.26109302043914795,0.16530311107635498,1.0317852456864784e-06,1.2502740621566772,0.07364607602357864,0.1866111010313034,0.6976203918457031,102591,0.031730908900499344,0.022167574614286423,0.04086362197995186,0.02353646233677864,174,12,0.00013213868960151908
5500,0.0018490878865122795,0.0016621664399281144,48.176840273970356,12.979570587038772,0.16375461220741272,0.26100146770477295,0.16539280116558075,0.0,1.288866639137268,0.07339803874492645,0.18653243780136108,0.6985764503479004,102761,0.031784217804670334,0.022272853180766106,0.04088187962770462,0.023661166429519653,186,16,0.00013112836988359583
5600,0.001511364709585905,0.0015826983532557886,48.62726166232183,12.978883395322061,0.1638161689043045,0.2610766589641571,0.165300190448761,1.2029212257402833e-06,1.2508968114852905,0.0727851465344429,0.18663126230239868,0.6979871988296509,102924,0.03187467157840729,0.022472042590379715,0.040900394320487976,0.023780442774295807,168,5,0.0001301257749731114
5700,0.0015580705367028713,0.001688364155900975,48.07026546334468,12.971271807436178,0.16395419836044312,0.2611120343208313,0.16559992730617523,1.2074381174898008e-06,1.2577366828918457,0.07282866537570953,0.1866905689239502,0.6990648508071899,103071,0.031954530626535416,0.022627905011177063,0.04091356322169304,0.023892803117632866,156,9,0.000129130845806931
5800,0.0018245899118483067,0.001682285297041138,48.17776239425241,12.96972191784101,0.16389673948287964,0.2610252797603607,0.165739506483078,1.0994589274559985e-06,1.2313227653503418,0.07253406196832657,0.18643280863761902,0.6982091069221497,103244,0.03201768919825554,0.022730503231287003,0.04092469438910484,0.02399538643658161,185,12,0.0001281435237735108
5900,0.0014155230019241571,0.001626449675920109,48.41773044129965,12.971779152523748,0.16393356025218964,0.260964959859848,0.16562636196613312,0.0,1.2554879188537598,0.0725877657532692,0.18641327321529388,0.6990053653717041,103422,0.03207244351506233,0.022835616022348404,0.04094179347157478,0.024104317650198936,184,6,0.00012716375070944436
6000,0.0014301992487162352,0.0015312201188256342,48.90175025509101,12.978424364286866,0.16380861401557922,0.26102226972579956,0.16542057693004608,0.0,1.2614214420318604,0.07218894362449646,0.1866244673728943,0.6973140835762024,103540,0.03215910494327545,0.022998951375484467,0.040958937257528305,0.02420434169471264,128,10,0.00012619146889603856
6100,0.0013604497071355581,0.0016316952339063089,48.40119780093844,12.971522906983877,0.1639542430639267,0.26098859310150146,0.1654951423406601,0.0,1.2215102910995483,0.07228155434131622,0.1864270567893982,0.6975419521331787,103644,0.032245323061943054,0.02318980172276497,0.04097288101911545,0.0243100393563509,107,3,0.00012522662105591035
6200,0.0013517698971554637,0.0015590352704748511,48.75108942220899,12.968827952997724,0.16399937868118286,0.2610093951225281,0.16562896966934204,0.0,1.2480361461639404,0.07218901813030243,0.1865793913602829,0.6993492245674133,103807,0.03230059891939163,0.023300638422369957,0.04099281504750252,0.024432003498077393,165,2,0.00012426915034961493
6300,0.0015488368226215243,0.0016822417577107747,48.138798561131125,12.978085823847989,0.16389471292495728,0.2610802948474884,0.16560129821300507,0.0,1.2622296810150146,0.07211614400148392,0.18664810061454773,0.6991685032844543,103930,0.032388512045145035,0.023483671247959137,0.04100961238145828,0.024526530876755714,131,8,0.00012331900037229637
6400,0.0016677816165611148,0.0015382776812960703,48.88065686938721,12.974638325804204,0.16386725008487701,0.26106923818588257,0.16567939519882202,0.0,1.2863367795944214,0.0716315433382988,0.1865110695362091,0.699245810508728,104114,0.03242846950888634,0.023567838594317436,0.04103322699666023,0.02465343289077282,191,7,0.00012237611515036426
6500,0.0014547918690368533,0.0015199597692117095,48.956523755312745,12.97363297323625,0.1639520227909088,0.26098549365997314,0.16574789583683014,0.0,1.2621599435806274,0.07179039716720581,0.1864783763885498,0.699469804763794,104273,0.03250008448958397,0.023749951273202896,0.04106483608484268,0.024809978902339935,167,8,0.0001214404391381975
6600,0.001389852142892778,0.0015533554445331295,48.76909392698128,12.980139313183825,0.16376900672912598,0.2610211968421936,0.16547797620296478,0.0,1.2780447006225586,0.07196740806102753,0.18679657578468323,0.6989868879318237,104373,0.032573092728853226,0.023898756131529808,0.041074205189943314,0.024889370426535606,117,17,0.00012051191721487149
6700,0.001536868279799819,0.001518123084679246,48.97541175344258,12.971181376672124,0.16393308341503143,0.2612262964248657,0.16571302711963654,0.0,1.2735563516616821,0.07216338068246841,0.1868007928133011,0.6998220682144165,104520,0.03263624384999275,0.024044157937169075,0.04109882935881615,0.024996619671583176,152,5,0.00011959049468091048
6800,0.0015501563902944326,0.0014905493007972836,49.085360298146774,12.97273499517005,0.16390806436538696,0.2609950602054596,0.16557671129703522,0.0,1.26737380027771,0.07234487682580948,0.18667329847812653,0.6996110081672668,104651,0.03269369527697563,0.0241670161485672,0.041114188730716705,0.02511313557624817,136,5,0.00011867611725506562
6900,0.001431687269359827,0.0015265162413318951,48.94606042731148,12.964594617273688,0.16401773691177368,0.26115816831588745,0.16569741070270538,0.0,1.2748616933822632,0.0714830532670021,0.18667247891426086,0.7008200883865356,104772,0.032769784331321716,0.024298707023262978,0.041140392422676086,0.025222331285476685,128,7,0.00011776873107111775
7000,0.0014401156222447753,0.001545734276684622,48.85404722366567,12.967957563838056,0.16396835446357727,0.2612014412879944,0.16570016741752625,0.0,1.2519850730895996,0.07121779024600983,0.1866944432258606,0.7000266909599304,104939,0.03281724452972412,0.024412475526332855,0.04114830121397972,0.025297274813055992,173,6,0.00011686828267470362
7100,0.0012962741311639547,0.001466152452242871,49.259985209371855,12.977101829564488,0.1638323962688446,0.26113662123680115,0.1655617654323578,0.0,1.2751318216323853,0.07089938968420029,0.18690025806427002,0.6992800235748291,105033,0.03288545832037926,0.024525251239538193,0.04115844517946243,0.0253741554915905,100,6,0.00011597471902016627
7200,0.0014589891070500016,0.0015042768015215795,49.06687264143983,12.965794203983092,0.1640082597732544,0.2611066699028015,0.1657910943031311,0.0,1.2859128713607788,0.07089691609144211,0.18675363063812256,0.6988989114761353,105147,0.03293704241514206,0.02464875392615795,0.04117758199572563,0.02548026852309704,117,3,0.00011508798746743136
7300,0.0014679983723908663,0.0015288169961422682,48.92542590206736,12.967434324711993,0.16402804851531982,0.2612425684928894,0.1657962203025818,0.0,1.281529188156128,0.07149582356214523,0.18687281012535095,0.6991738080978394,105239,0.03301292657852173,0.024799544364213943,0.04119643568992615,0.025568325072526932,98,6,0.00011420803577890549
7400,0.0014854243490844965,0.0014815971565743287,49.203998578471754,12.965789079576522,0.1640588343143463,0.26115235686302185,0.16568243503570557,0.0,1.2720352411270142,0.07126087695360184,0.18689501285552979,0.7002870440483093,105377,0.033057376742362976,0.02491110749542713,0.041213508695364,0.025673551484942436,140,2,0.0001133348121163983
7500,0.0015957379946485162,0.0014822845114395022,49.17451753772469,12.966940942012727,0.16406506299972534,0.26115864515304565,0.1658223569393158,0.0,1.2964988946914673,0.07112912088632584,0.18677674233913422,0.6998002529144287,105466,0.033137109130620956,0.025043373927474022,0.041228316724300385,0.025753367692232132,94,5,0.0001124682650380698
7600,0.0014321940252557397,0.0015601430010671418,48.760260283014546,12.970980319273895,0.16392280161380768,0.26121461391448975,0.16582311689853668,0.0,1.2943830490112305,0.07051529735326767,0.18686765432357788,0.6997520923614502,105595,0.033191364258527756,0.025145137682557106,0.041246604174375534,0.025844015181064606,134,5,0.00011160834349539922
7700,0.0014708989765495062,0.0014652437918509047,49.259617919555374,12.965202375001963,0.16408252716064453,0.26121532917022705,0.16588285565376282,0.0,1.2582288980484009,0.0704498216509819,0.18676355481147766,0.7002387046813965,105732,0.033239468932151794,0.02525138296186924,0.04125790297985077,0.025930261239409447,143,6,0.00011075499683017783
7800,0.0013631046749651432,0.0014718850143253803,49.22272048131486,12.963463223280417,0.16415192186832428,0.26122885942459106,0.1658584177494049,0.0,1.2826868295669556,0.07035335153341293,0.18689513206481934,0.6985572576522827,105875,0.033291056752204895,0.02536432445049286,0.041280221194028854,0.026045050472021103,144,1,0.00010990817477152491
7900,0.0013171439059078693,0.0014444611345728238,49.4483966560506,12.963839361468724,0.1640762984752655,0.26115408539772034,0.16586974263191223,0.0,1.2820730209350586,0.07043588906526566,0.18667960166931152,0.6995214223861694,105984,0.03334721550345421,0.025481216609477997,0.04129774868488312,0.026150012388825417,115,6,0.00010906782743292547
8000,0.0014476797077804804,0.001417531631886959,49.56014736055006,12.96087787480485,0.16419480741024017,0.26113253831863403,0.16604824364185333,0.0,1.2821818590164185,0.06994398683309555,0.1866762638092041,0.7008786201477051,106097,0.0334024578332901,0.02558179758489132,0.04131234809756279,0.026249442249536514,117,4,0.00010823390530929261
8100,0.001423227833583951,0.001440192727992932,49.38676263920235,12.963864972061836,0.16412092745304108,0.2612038850784302,0.16592662036418915,0.0,1.2755206823349,0.0698251947760582,0.18686775863170624,0.7010414600372314,106201,0.03346061706542969,0.025706488639116287,0.041326992213726044,0.026323528960347176,106,2,0.00010740635927405055
8200,0.0012707923306152225,0.0014708902842054765,49.26494566405644,12.974032455088988,0.16396436095237732,0.261159747838974,0.1656564623117447,0.0,1.2768826484680176,0.07010186463594437,0.1869552731513977,0.6986153721809387,106327,0.03350980952382088,0.02579399384558201,0.0413418672978878,0.02640933357179165,126,0,0.00010658514057624002
8300,0.0013690292835235596,0.00146774606158336,49.289269504602785,12.968447536865211,0.16403326392173767,0.2612149715423584,0.16593143343925476,0.0,1.3031569719314575,0.06974698603153229,0.1868879199028015,0.7002665996551514,106446,0.03356340527534485,0.02590685524046421,0.04136500507593155,0.026507476344704628,120,1,0.00010577020083764748
8400,0.0013158363290131092,0.0015626785267765324,48.7197531713974,12.965369859545238,0.16409802436828613,0.26116830110549927,0.165921151638031,0.0,1.3047127723693848,0.06973155587911606,0.18689149618148804,0.6991420984268188,106550,0.033612627536058426,0.026015548035502434,0.041376665234565735,0.026593664661049843,109,5,0.00010496149204995453
